chr,start,end,eut,aai,aft,
20,58150001,58200000,58.51,20.08,21.39,
20,58200001,58250000,69.6,25.01,5.37,
20,58250001,58300000,85.78,14.21,0,
20,58300001,58350000,85.38,9.57,5.04,
20,58350001,58400000,91.62,4.8,3.56,
20,58400001,58450000,84.98,1.36,13.65,
20,58450001,58500000,84.01,9.29,6.68,
20,58500001,58550000,87.94,2.79,9.25,
20,58550001,58600000,81.63,4.21,14.14,
20,58600001,58650000,44.7,15.1,40.18,
20,58650001,58700000,68.93,1.85,29.21,
20,58700001,58750000,88.87,1.85,9.27,
20,58750001,58800000,88.9,4.91,6.18,
20,58800001,58850000,76.09,8.97,14.92,
20,58850001,58900000,76.75,1.17,22.06,
20,58900001,58950000,75.44,22.22,2.33,
20,58950001,59000000,86.79,0.75,12.44,
20,59000001,59050000,73.94,0,26.05,
20,59050001,59100000,89.9,0.44,9.65,
20,59100001,59150000,94.44,0,5.55,
20,59150001,59200000,85.94,0,14.05,
20,59200001,59250000,70.95,20.37,8.67,
20,59250001,59300000,95.72,2.42,1.85,
20,59300001,59350000,94.17,4.41,1.41,
20,59350001,59400000,95.64,0,4.35,
20,59400001,59450000,98.79,0,1.2,
20,59450001,59500000,93.64,0,6.35,
20,59500001,59550000,71.74,4.16,24.08,
20,59550001,59600000,83.05,11.35,5.58,
20,59600001,59650000,61.42,2.41,36.15,
20,59650001,59700000,57.21,12.3,30.48,
20,59700001,59750000,53.81,26.78,19.39,
20,59750001,59800000,46.4,2.4,51.18,
20,59800001,59850000,62.39,0.73,36.86,
20,59850001,59900000,58.01,15.24,26.74,
20,59900001,59950000,62.67,14.9,22.41,
20,59950001,60000000,44.94,0.63,54.41,
20,60000001,60050000,57.5,14.81,27.67,
20,60050001,60100000,90.75,2.51,6.73,
20,60100001,60150000,82.93,2.95,14.1,
20,60150001,60200000,54.28,0.54,45.16,
20,60200001,60250000,55.14,3.01,41.83,
20,60250001,60300000,56.65,1.32,42.02,
20,60300001,60350000,97.87,1.85,0.27,
20,60350001,60400000,98.14,1.85,0,
20,60400001,60450000,98.14,1.19,0.65,
20,60450001,60500000,61.35,0,38.64,
20,60500001,60550000,73.25,14.95,11.78,
20,60550001,60600000,84.98,4.09,10.92,
20,60600001,60650000,88.39,0,11.6,
20,60650001,60700000,75.92,0,24.07,
20,60700001,60750000,70.77,7.21,22.01,
20,60750001,60800000,80.87,1.85,17.27,
20,60800001,60850000,80.14,6.24,13.6,
20,60850001,60900000,82.33,3.7,13.96,
20,60900001,60950000,89.42,0,10.57,
20,60950001,61000000,85.18,1.85,12.96,
20,61000001,61050000,85.18,1.85,12.96,
20,61050001,61100000,74.32,14.87,10.79,
20,61100001,61150000,85.25,12.96,1.78,
20,61150001,61200000,94.78,5.21,0,
20,61200001,61250000,90.54,8.53,0.92,
20,61250001,61300000,99.64,0.35,0,
20,61300001,61350000,100,0,0,
20,61350001,61400000,97.52,0.31,2.16,
20,61400001,61450000,79.01,2.58,18.39,
20,61450001,61500000,75.53,12.11,12.34,
20,61500001,61550000,61.87,0,38.12,
20,61550001,61600000,82.8,2.24,14.95,
20,61600001,61650000,93.19,0,6.8,
20,61650001,61700000,95.47,0.82,3.7,
20,61700001,61750000,92.59,0,7.4,
20,61750001,61800000,95.81,0,4.18,
20,61800001,61850000,97.18,0.95,1.85,
20,61850001,61900000,97.04,0.01,2.94,
20,61900001,61950000,99.03,0,0.96,
20,61950001,62000000,94.95,2.47,2.56,
20,62000001,62050000,96.74,0,3.25,
20,62050001,62100000,90.38,2.2,7.4,
20,62100001,62150000,88.88,3.7,7.4,
20,62150001,62200000,96.29,1.85,1.85,
20,62200001,62250000,81.41,3.47,15.1,
20,62250001,62300000,64.37,3.12,32.49,
20,62300001,62350000,72.22,0,27.77,
20,62350001,62400000,91.26,0,8.73,
20,62400001,62450000,59.67,25.82,14.5,
20,62450001,62500000,45,28.35,26.64,
20,62500001,62550000,61.82,26.06,12.1,
20,62550001,62600000,62.31,11.04,26.63,
20,62600001,62650000,92.2,2.99,4.79,
20,62650001,62700000,96.96,0,3.03,
20,62700001,62750000,88.13,0,11.86,
20,62750001,62800000,84.54,0.65,14.79,
20,62800001,62850000,88.88,11.11,0,
20,62850001,62900000,100,0,0,
20,62900001,62950000,100,0,0,
20,62950001,63000000,99.48,0.51,0,
20,63000001,63050000,74.07,0,25.92,
20,63050001,63100000,84.1,0,15.89,
20,63100001,63150000,58.68,0,41.31,
20,63150001,63200000,73.44,0,26.55,
20,63200001,63250000,98.14,0,1.85,
20,63250001,63300000,95.12,3.02,1.85,
20,63300001,63350000,96.36,0.05,3.57,
20,63350001,63400000,98.84,0.37,0.78,
20,63400001,63450000,79.62,20.37,0,
20,63450001,63500000,96.78,3.21,0,
20,63500001,63550000,82.53,0,17.46,
20,63550001,63600000,77.77,22.22,0,
20,63600001,63650000,66.44,24.07,9.48,
20,63650001,63700000,99.76,0,0.23,
20,63700001,63750000,82.63,0,17.36,
20,63750001,63800000,80.79,0,19.2,
20,63800001,63850000,81.48,0,18.51,
20,63850001,63900000,69.66,26.81,3.51,
20,63900001,63950000,77.11,18.17,4.7,
20,63950001,64000000,75.92,20.52,3.55,
20,64000001,64050000,84.97,2.06,12.96,
20,64050001,64100000,90.52,1.42,8.05,
20,64100001,64150000,91.08,0,8.91,
20,64150001,64200000,94.42,2.33,3.23,
20,64200001,64250000,84.44,1,14.54,
20,64250001,64300000,98.66,0.1,1.22,
20,64300001,64350000,100,0,0,
20,64350001,64400000,100,0,0,
20,64400001,64450000,100,0,0,
20,64450001,64500000,98.14,0.93,0.91,
20,64500001,64550000,98.14,0.52,1.32,
20,64550001,64600000,99.59,0.4,0,
20,64600001,64650000,99.1,0,0.89,
20,64650001,64700000,98.14,0,1.85,
20,64700001,64750000,64.86,0,35.13,
20,64750001,64800000,78.89,0,21.1,
20,64800001,64850000,64.81,0,35.18,
20,64850001,64900000,96.29,0,3.7,
20,64900001,64950000,66.97,0,33.02,
20,64950001,65000000,96.29,0,3.7,
20,65000001,65050000,81.93,0,18.06,
20,65050001,65100000,92.07,0,7.92,
20,65100001,65150000,47.69,35.83,16.46,
20,65150001,65200000,66.22,30.03,3.73,
20,65200001,65250000,65.44,30.23,4.31,
20,65250001,65300000,70.37,29.62,0,
20,65300001,65350000,67.52,12.37,20.1,
20,65350001,65400000,73.38,14.02,12.59,
20,65400001,65450000,91.14,4.82,4.02,
20,65450001,65500000,88.49,0.02,11.47,
20,65500001,65550000,99.15,0,0.84,
20,65550001,65600000,86.41,0,13.58,
20,65600001,65650000,80.23,0,19.76,
20,65650001,65700000,76.83,0,23.16,
20,65700001,65750000,64.81,0,35.18,
20,65750001,65800000,66.81,0,33.18,
20,65800001,65850000,70.37,0,29.62,
20,65850001,65900000,75.92,0,24.07,
20,65900001,65950000,87.45,0,12.54,
20,65950001,66000000,90.29,0,9.7,
20,66000001,66050000,78.3,0,21.69,
20,66050001,66100000,80.05,0.3,19.64,
20,66100001,66150000,76.21,0,23.78,
20,66150001,66200000,77.9,0,22.09,
20,66200001,66250000,77.82,0,22.17,
20,66250001,66300000,75.92,0,24.07,
20,66300001,66350000,77.82,0,22.17,
20,66350001,66400000,80.79,0,19.2,
20,66400001,66450000,93.28,0,6.71,
20,66450001,66500000,96.29,0,3.7,
20,66500001,66550000,89.12,7.7,3.16,
20,66550001,66600000,88.4,3.97,7.62,
20,66600001,66650000,100,0,0,
20,66650001,66700000,92.32,0,7.67,
20,66700001,66750000,100,0,0,
20,66750001,66800000,88.88,0,11.11,
20,66800001,66850000,77.65,2.11,20.22,
20,66850001,66900000,86.44,0.99,12.55,
20,66900001,66950000,88.88,0,11.11,
20,66950001,67000000,94.44,5.55,0,
20,67000001,67050000,94.88,0.52,4.58,
20,67050001,67100000,98.22,0,1.77,
20,67100001,67150000,70.68,18.44,10.87,
20,67150001,67200000,70.8,17.97,11.22,
20,67200001,67250000,86.15,10.59,3.25,
20,67250001,67300000,53.86,3.53,42.59,
20,67300001,67350000,83.71,0,16.28,
20,67350001,67400000,92.23,0,7.76,
20,67400001,67450000,88.68,0,11.31,
20,67450001,67500000,66.34,12.46,21.19,
20,67500001,67550000,85.8,1.38,12.8,
20,67550001,67600000,100,0,0,
20,67600001,67650000,85.02,0,14.97,
20,67650001,67700000,92.59,0,7.4,
20,67700001,67750000,96.83,0,3.16,
20,67750001,67800000,89.58,0,10.41,
20,67800001,67850000,89.93,0,10.06,
20,67850001,67900000,94.24,0,5.75,
20,67900001,67950000,67.18,7.19,25.62,
20,67950001,68000000,75.66,4.9,19.42,
20,68000001,68050000,90.52,2.45,7.02,
20,68050001,68100000,92.92,0.97,6.1,
20,68100001,68150000,80.92,5.47,13.6,
20,68150001,68200000,82.11,14.86,3.02,
20,68200001,68250000,84.68,9.77,5.54,
20,68250001,68300000,78.99,13.09,7.9,
20,68300001,68350000,77.46,18.69,3.84,
20,68350001,68400000,67.1,27.77,5.12,
20,68400001,68450000,96.26,2.09,1.63,
20,68450001,68500000,98.18,0.98,0.82,
20,68500001,68550000,92.27,6.23,1.49,
20,68550001,68600000,92.59,5.72,1.68,
20,68600001,68650000,92.59,7.4,0,
20,68650001,68700000,71.72,1.85,26.42,
20,68700001,68750000,74.94,7.51,17.54,
20,68750001,68800000,75.41,0,24.58,
20,68800001,68850000,75.88,1.17,22.94,
20,68850001,68900000,96.22,2.21,1.56,
20,68900001,68950000,52.85,0,47.14,
20,68950001,69000000,92.76,4.16,3.06,
20,69000001,69050000,92.15,5.97,1.86,
20,69050001,69100000,96.78,0,3.21,
20,69100001,69150000,94.44,1.85,3.7,
20,69150001,69200000,97.57,1.57,0.85,
20,69200001,69250000,74.14,3.63,22.21,
20,69250001,69300000,85.18,12.96,1.85,
20,69300001,69350000,62.96,32.23,4.79,
20,69350001,69400000,53.9,28.32,17.77,
20,69400001,69450000,92.85,0,7.14,
20,69450001,69500000,100,0,0,
20,69500001,69550000,98.14,0,1.85,
20,69550001,69600000,87.09,0.1,12.79,
20,69600001,69650000,95.91,0,4.08,
20,69650001,69700000,85.04,0.48,14.47,
20,69700001,69750000,90.93,2.16,6.89,
20,69750001,69800000,86.65,2.6,10.73,
20,69800001,69850000,100,0,0,
20,69850001,69900000,100,0,0,
20,69900001,69950000,100,0,0,
20,69950001,70000000,87.31,12.68,0,
20,70000001,70050000,57.18,0,42.81,
20,70050001,70100000,59.02,0.15,40.82,
20,70100001,70150000,72.08,0.63,27.27,
20,70150001,70200000,77.77,0,22.22,
20,70200001,70250000,71.62,0,28.37,
20,70250001,70300000,85.18,0,14.81,
20,70300001,70350000,96.29,0,3.7,
20,70350001,70400000,96.77,0.27,2.95,
20,70400001,70450000,85.29,0,14.7,
20,70450001,70500000,94.44,0,5.55,
20,70500001,70550000,96.29,0,3.7,
20,70550001,70600000,86.24,1.81,11.94,
20,70600001,70650000,97.6,0,2.39,
20,70650001,70700000,98.21,1.16,0.62,
20,70700001,70750000,92.59,3.7,3.7,
20,70750001,70800000,100,0,0,
20,70800001,70850000,96.29,0,3.7,
20,70850001,70900000,93.94,0,6.05,
20,70900001,70950000,100,0,0,
20,70950001,71000000,98.92,0,1.07,
20,71000001,71050000,64.81,0,35.18,
20,71050001,71100000,73.65,1.43,24.9,
20,71100001,71150000,80.63,0,19.36,
20,71150001,71200000,87.99,0.4,11.59,
20,71200001,71250000,80.98,1.08,17.93,
20,71250001,71300000,81.48,0,18.51,
20,71300001,71350000,96.54,0.53,2.92,
20,71350001,71400000,66.66,0,33.33,
20,71400001,71450000,100,0,0,
20,71450001,71500000,100,0,0,
20,71500001,71550000,99.25,0,0.74,
20,71550001,71600000,100,0,0,
20,71600001,71650000,100,0,0,
20,71650001,71700000,100,0,0,
20,71700001,71750000,100,0,0,
20,71750001,71800000,100,0,0,
20,71800001,71850000,100,0,0,
20,71850001,71900000,88.11,0.77,11.11,
20,71900001,71950000,70.44,1.5,28.04,
20,71950001,71971789,58.78,4.17,37.03,
21,1,50000,57.51,40.14,2.34,
21,50001,100000,73.15,25.05,1.79,
21,100001,150000,65.94,32.07,1.97,
21,150001,200000,77.94,18.23,3.81,
21,200001,250000,67.46,29.36,3.17,
21,250001,300000,82.54,8.06,9.39,
21,300001,350000,70.18,10.8,19,
21,350001,400000,81.6,8.24,10.14,
21,400001,450000,52.6,0.08,47.31,
21,450001,500000,83.14,0.36,16.49,
21,500001,550000,93.93,0,6.06,
21,550001,600000,93.06,0.53,6.39,
21,600001,650000,72.9,0.97,26.12,
21,650001,700000,77.22,5.32,17.45,
21,700001,750000,58.47,4.2,37.31,
21,750001,800000,57.62,3.02,39.35,
21,800001,850000,57.4,2.76,39.82,
21,850001,900000,57.69,3.63,38.67,
21,900001,950000,57.4,3.7,38.88,
21,950001,1000000,57.61,3.7,38.68,
21,1000001,1050000,57.4,3.7,38.88,
21,1050001,1100000,57.4,3.15,39.43,
21,1100001,1150000,57.32,2.98,39.69,
21,1150001,1200000,57.4,1.85,40.74,
21,1200001,1250000,57.12,13.6,29.26,
21,1250001,1300000,57.4,0,42.59,
21,1300001,1350000,58.01,0,41.98,
21,1350001,1400000,59.25,0,40.74,
21,1400001,1450000,59.19,0,40.8,
21,1450001,1500000,59.31,0,40.68,
21,1500001,1550000,60.32,0,39.67,
21,1550001,1600000,59.25,0,40.74,
21,1600001,1650000,59.25,0,40.74,
21,1650001,1700000,59.2,0,40.79,
21,1700001,1750000,59.25,0,40.74,
21,1750001,1800000,59.25,0,40.74,
21,1800001,1850000,57.4,0,42.59,
21,1850001,1900000,59.58,0,40.41,
21,1900001,1950000,59.78,0,40.21,
21,1950001,2000000,62.96,0,37.03,
21,2000001,2050000,62.96,0,37.03,
21,2050001,2100000,83.46,0,16.53,
21,2100001,2150000,87.03,0,12.96,
21,2150001,2200000,63.2,0,36.79,
21,2200001,2250000,86.53,0,13.46,
21,2250001,2300000,87.03,0,12.96,
21,2300001,2350000,62.96,3.7,33.33,
21,2350001,2400000,83.77,3.26,12.96,
21,2400001,2450000,82.83,2.93,14.22,
21,2450001,2500000,88.88,3.7,7.4,
21,2500001,2550000,96.29,3.7,0,
21,2550001,2600000,57.68,14.53,27.78,
21,2600001,2650000,96.21,3.78,0,
21,2650001,2700000,59.25,31.48,9.25,
21,2700001,2750000,91.55,0.16,8.27,
21,2750001,2800000,100,0,0,
21,2800001,2850000,100,0,0,
21,2850001,2900000,88.17,0,11.82,
21,2900001,2950000,87.03,0,12.96,
21,2950001,3000000,92.88,0,7.11,
21,3000001,3050000,74.82,24.3,0.87,
21,3050001,3100000,65.19,23.28,11.52,
21,3100001,3150000,86.33,0.7,12.96,
21,3150001,3200000,92.84,0,7.15,
21,3200001,3250000,87.03,0,12.96,
21,3250001,3300000,99.67,0,0.32,
21,3300001,3350000,88.32,0,11.67,
21,3350001,3400000,99.71,0.05,0.23,
21,3400001,3450000,100,0,0,
21,3450001,3500000,98.14,0,1.85,
21,3500001,3550000,87.03,0,12.96,
21,3550001,3600000,97.23,2.76,0,
21,3600001,3650000,83.33,0,16.66,
21,3650001,3700000,79.62,5.55,14.81,
21,3700001,3750000,85.18,0,14.81,
21,3750001,3800000,84.33,0.85,14.81,
21,3800001,3850000,85.18,0,14.81,
21,3850001,3900000,85.18,0,14.81,
21,3900001,3950000,85.18,0,14.81,
21,3950001,4000000,81.48,0,18.51,
21,4000001,4050000,77.45,0,22.54,
21,4050001,4100000,85.18,0,14.81,
21,4100001,4150000,86.96,0.11,12.91,
21,4150001,4200000,98.29,0,1.7,
21,4200001,4250000,98.93,0,1.06,
21,4250001,4300000,98.14,0,1.85,
21,4300001,4350000,85.12,0,14.87,
21,4350001,4400000,81.58,9.33,9.08,
21,4400001,4450000,76.86,0,23.13,
21,4450001,4500000,81.67,0,18.32,
21,4500001,4550000,98.14,0,1.85,
21,4550001,4600000,47.44,52.55,0,
21,4600001,4650000,100,0,0,
21,4650001,4700000,100,0,0,
21,4700001,4750000,96.29,1.85,1.85,
21,4750001,4800000,100,0,0,
21,4800001,4850000,100,0,0,
21,4850001,4900000,92.26,0,7.73,
21,4900001,4950000,91.03,0,8.96,
21,4950001,5000000,96.55,0,3.44,
21,5000001,5050000,86.08,0,13.91,
21,5050001,5100000,57.4,0,42.59,
21,5100001,5150000,87.69,0,12.3,
21,5150001,5200000,84.68,15.31,0,
21,5200001,5250000,100,0,0,
21,5250001,5300000,100,0,0,
21,5300001,5350000,99.54,0,0.45,
21,5350001,5400000,100,0,0,
21,5400001,5450000,98.14,1.13,0.71,
21,5450001,5500000,91.68,0.21,8.09,
21,5500001,5550000,91.42,0,8.57,
21,5550001,5600000,51.49,0,48.5,
21,5600001,5650000,63.47,0,36.52,
21,5650001,5700000,100,0,0,
21,5700001,5750000,100,0,0,
21,5750001,5800000,100,0,0,
21,5800001,5850000,98.79,0,1.2,
21,5850001,5900000,85.32,0,14.67,
21,5900001,5950000,91.48,0,8.51,
21,5950001,6000000,95.29,0,4.7,
21,6000001,6050000,61.11,0,38.88,
21,6050001,6100000,76.61,5.91,17.46,
21,6100001,6150000,19.06,7.98,72.95,
21,6150001,6200000,14.81,0,85.18,
21,6200001,6250000,15.78,0,84.21,
21,6250001,6300000,26.48,10.79,62.71,
21,6300001,6350000,35.09,10.12,54.77,
21,6350001,6400000,46.3,33.75,19.93,
21,6400001,6450000,61.97,0,38.02,
21,6450001,6500000,81.82,0,18.17,
21,6500001,6550000,87.03,0,12.96,
21,6550001,6600000,47.19,0,52.8,
21,6600001,6650000,23.41,47.53,29.04,
21,6650001,6700000,78.31,2.89,18.79,
21,6700001,6750000,83.88,0,16.11,
21,6750001,6800000,38.88,27.77,33.33,
21,6800001,6850000,79.04,0,20.95,
21,6850001,6900000,91.52,0,8.47,
21,6900001,6950000,88.37,0,11.62,
21,6950001,7000000,81.75,0,18.24,
21,7000001,7050000,72.31,0,27.68,
21,7050001,7100000,85.18,13.62,1.19,
21,7100001,7150000,85.18,0,14.81,
21,7150001,7200000,70.37,12.96,16.66,
21,7200001,7250000,87.99,0,12,
21,7250001,7300000,44.01,10.35,45.63,
21,7300001,7350000,100,0,0,
21,7350001,7400000,63.17,0.98,35.84,
21,7400001,7450000,95.08,1.14,3.76,
21,7450001,7500000,54,14.11,31.87,
21,7500001,7550000,87.03,0,12.96,
21,7550001,7600000,100,0,0,
21,7600001,7650000,90.16,0,9.83,
21,7650001,7700000,86.93,9.91,3.14,
21,7700001,7750000,89.2,8.94,1.85,
21,7750001,7800000,98.74,0,1.25,
21,7800001,7850000,100,0,0,
21,7850001,7900000,79.37,0,20.62,
21,7900001,7950000,74.5,0,25.49,
21,7950001,8000000,64.26,0,35.73,
21,8000001,8050000,87.03,0,12.96,
21,8050001,8100000,90.74,0,9.25,
21,8100001,8150000,87.52,0,12.47,
21,8150001,8200000,100,0,0,
21,8200001,8250000,88.01,0,11.98,
21,8250001,8300000,87.75,0,12.24,
21,8300001,8350000,79.41,2.55,18.02,
21,8350001,8400000,84.66,1.85,13.48,
21,8400001,8450000,84.21,10.03,5.75,
21,8450001,8500000,90.22,2.02,7.75,
21,8500001,8550000,87.57,3.39,9.03,
21,8550001,8600000,87.03,0,12.96,
21,8600001,8650000,89.46,5.55,4.97,
21,8650001,8700000,88.53,0,11.46,
21,8700001,8750000,55.36,0.02,44.6,
21,8750001,8800000,56.36,39.93,3.69,
21,8800001,8850000,62.72,1.64,35.62,
21,8850001,8900000,89.12,4.47,6.39,
21,8900001,8950000,70.74,21.49,7.75,
21,8950001,9000000,96.1,0,3.89,
21,9000001,9050000,68.5,27.79,3.7,
21,9050001,9100000,88.88,11.11,0,
21,9100001,9150000,92.35,6.85,0.78,
21,9150001,9200000,89.99,0.75,9.25,
21,9200001,9250000,98.14,0,1.85,
21,9250001,9300000,81.83,11.53,6.63,
21,9300001,9350000,96.41,3.58,0,
21,9350001,9400000,92.59,5.55,1.85,
21,9400001,9450000,92.59,5.55,1.85,
21,9450001,9500000,100,0,0,
21,9500001,9550000,82.29,15.85,1.85,
21,9550001,9600000,78.02,20.12,1.85,
21,9600001,9650000,83.33,1.85,14.81,
21,9650001,9700000,95.22,2.92,1.85,
21,9700001,9750000,98.14,0,1.85,
21,9750001,9800000,89.77,7.36,2.85,
21,9800001,9850000,86.5,1.97,11.51,
21,9850001,9900000,64.54,23.3,12.14,
21,9900001,9950000,68.5,0,31.49,
21,9950001,10000000,64.9,2.82,32.26,
21,10000001,10050000,84.73,0,15.26,
21,10050001,10100000,98.14,0,1.85,
21,10100001,10150000,95.39,0.89,3.7,
21,10150001,10200000,100,0,0,
21,10200001,10250000,53.79,0,46.2,
21,10250001,10300000,64.57,0,35.42,
21,10300001,10350000,83.33,0,16.66,
21,10350001,10400000,73.31,5.49,21.19,
21,10400001,10450000,53.7,45.85,0.43,
21,10450001,10500000,82.66,2.51,14.82,
21,10500001,10550000,83.33,0,16.66,
21,10550001,10600000,81.48,0,18.51,
21,10600001,10650000,82.67,1.85,15.47,
21,10650001,10700000,58.66,0,41.33,
21,10700001,10750000,82.54,11.92,5.52,
21,10750001,10800000,51.47,16.66,31.86,
21,10800001,10850000,67.94,0.57,31.48,
21,10850001,10900000,72.8,1.71,25.47,
21,10900001,10950000,80.36,12.37,7.25,
21,10950001,11000000,80.9,0,19.09,
21,11000001,11050000,64,0.49,35.49,
21,11050001,11100000,72.47,0,27.52,
21,11100001,11150000,42.03,0,57.96,
21,11150001,11200000,78.73,17.56,3.7,
21,11200001,11250000,72.83,15.94,11.22,
21,11250001,11300000,84.8,0,15.19,
21,11300001,11350000,76.67,0,23.32,
21,11350001,11400000,88.88,0,11.11,
21,11400001,11450000,78.06,9.91,12.01,
21,11450001,11500000,80.64,4.2,15.15,
21,11500001,11550000,71.26,7.25,21.48,
21,11550001,11600000,93.31,6.68,0,
21,11600001,11650000,94.03,2.8,3.16,
21,11650001,11700000,81.65,1.82,16.52,
21,11700001,11750000,61.32,0.15,38.51,
21,11750001,11800000,80.25,2.35,17.39,
21,11800001,11850000,72.78,0,27.21,
21,11850001,11900000,87.03,6.4,6.55,
21,11900001,11950000,51.42,48.14,0.43,
21,11950001,12000000,99.42,0.57,0,
21,12000001,12050000,100,0,0,
21,12050001,12100000,100,0,0,
21,12100001,12150000,92.88,5.48,1.62,
21,12150001,12200000,92.84,0,7.15,
21,12200001,12250000,90.4,0,9.59,
21,12250001,12300000,85.03,8.33,6.63,
21,12300001,12350000,88.5,6.12,5.36,
21,12350001,12400000,90.74,3.7,5.55,
21,12400001,12450000,58.04,0,41.95,
21,12450001,12500000,76.74,0,23.25,
21,12500001,12550000,64.52,0.84,34.62,
21,12550001,12600000,72.1,9.19,18.69,
21,12600001,12650000,80.16,0,19.83,
21,12650001,12700000,93.58,0,6.41,
21,12700001,12750000,94.05,0,5.94,
21,12750001,12800000,100,0,0,
21,12800001,12850000,81.48,0,18.51,
21,12850001,12900000,74.81,0,25.18,
21,12900001,12950000,79.62,0,20.37,
21,12950001,13000000,94.44,2.49,3.06,
21,13000001,13050000,93.66,6.33,0,
21,13050001,13100000,94.88,3.26,1.85,
21,13100001,13150000,64.2,35.59,0.19,
21,13150001,13200000,79.62,20.37,0,
21,13200001,13250000,92.56,0.02,7.4,
21,13250001,13300000,95.05,1.23,3.71,
21,13300001,13350000,73.92,10.67,15.4,
21,13350001,13400000,86.01,0,13.98,
21,13400001,13450000,100,0,0,
21,13450001,13500000,98.14,0,1.85,
21,13500001,13550000,74.21,3.7,22.08,
21,13550001,13600000,77.74,0.04,22.21,
21,13600001,13650000,42.05,0,57.94,
21,13650001,13700000,100,0,0,
21,13700001,13750000,100,0,0,
21,13750001,13800000,100,0,0,
21,13800001,13850000,73.19,7.17,19.63,
21,13850001,13900000,92.29,7.4,0.29,
21,13900001,13950000,97.6,2.39,0,
21,13950001,14000000,95.12,4.87,0,
21,14000001,14050000,100,0,0,
21,14050001,14100000,100,0,0,
21,14100001,14150000,96.6,0,3.39,
21,14150001,14200000,96.29,0,3.7,
21,14200001,14250000,96.29,0,3.7,
21,14250001,14300000,76.57,0,23.42,
21,14300001,14350000,78.39,9.09,12.51,
21,14350001,14400000,100,0,0,
21,14400001,14450000,96.29,1.85,1.85,
21,14450001,14500000,98.67,0,1.32,
21,14500001,14550000,62.96,35.18,1.85,
21,14550001,14600000,61.61,36.53,1.85,
21,14600001,14650000,39.29,3.7,56.99,
21,14650001,14700000,96.29,0,3.7,
21,14700001,14750000,70.01,24.99,4.99,
