Gene	Ancestry	Variant rank	GeneId	TranscriptId	BioType	AFI	Afrikaner	Ankole	Bonsmara	Egyptian_cattle_Lower	Egyptian_cattle_Middle	Egyptian_cattle_Upper	Karamojong	Nganda	Nguni	Nkedi	Ntuuku	Tuli	Retention breed count
PRELID2	aai	low	ENSBTAG00000044169	ENSBTAT00000060989	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
PRELID3A	aai	low	ENSBTAG00000017983	ENSBTAT00000046981	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
PRND	aai	low	ENSBTAG00000011010	ENSBTAT00000014624	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
PRNP	aai	low	ENSBTAG00000048903	ENSBTAT00000080493	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
PROB1	aai	low	ENSBTAG00000030520	ENSBTAT00000043067	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
PROCA1	aai	low	ENSBTAG00000017268	ENSBTAT00000047094	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
PROK2	aai	low	ENSBTAG00000019330	ENSBTAT00000071498	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
PROSER1	aai	low	ENSBTAG00000010949	ENSBTAT00000014539	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
PRRC2B	aai	low	ENSBTAG00000004400	ENSBTAT00000010939	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
PRSS54	aai	low	ENSBTAG00000014147	ENSBTAT00000018804	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PSAT1	aai	low	ENSBTAG00000013960	ENSBTAT00000018554	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PSD2	aai	low	ENSBTAG00000000238	ENSBTAT00000000293	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
PSD4	aai	low	ENSBTAG00000019072	ENSBTAT00000025391	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
PSMA5	aai	low	ENSBTAG00000020641	ENSBTAT00000027507	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
PSMB4	aai	low	ENSBTAG00000021288	ENSBTAT00000028364	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PSMB7	aai	low	ENSBTAG00000003067	ENSBTAT00000003990	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
PSMC3IP	aai	low	ENSBTAG00000020907	ENSBTAT00000027851	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
PSMD3	aai	low	ENSBTAG00000021461	ENSBTAT00000028608	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
PSMD4	aai	low	ENSBTAG00000006101	ENSBTAT00000008019	protein_coding	1	0	0	0	0	0	0	0	0	0	1	1	0	3
PSPH	aai	low	ENSBTAG00000013081	ENSBTAT00000017392	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PTCD3	aai	low	ENSBTAG00000006482	ENSBTAT00000008498	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPN9	aai	low	ENSBTAG00000016984	ENSBTAT00000022588	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
RAB10	aai	low	ENSBTAG00000000985	ENSBTAT00000001303	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RAB2A	aai	low	ENSBTAG00000000948	ENSBTAT00000001253	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
RAB42	aai	low	ENSBTAG00000021525	ENSBTAT00000028686	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
RAB5C	aai	low	ENSBTAG00000006982	ENSBTAT00000015581	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
RABEP1	aai	low	ENSBTAG00000011505	ENSBTAT00000015290	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
RABL2B	aai	low	ENSBTAG00000004876	ENSBTAT00000006412	protein_coding	0	0	0	0	0	0	0	1	1	0	1	0	0	3
RAD21	aai	low	ENSBTAG00000007303	ENSBTAT00000009607	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RAD50	aai	low	ENSBTAG00000011252	ENSBTAT00000014945	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
RANBP17	aai	low	ENSBTAG00000024801	ENSBTAT00000034533	protein_coding	0	0	0	0	0	0	0	0	1	1	1	1	0	4
RAPGEF4	aai	low	ENSBTAG00000020984	ENSBTAT00000061074	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
RARA	aai	low	ENSBTAG00000012500	ENSBTAT00000016586	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RASSF2	aai	low	ENSBTAG00000017346	ENSBTAT00000023060	protein_coding	1	0	1	0	0	0	0	0	0	0	0	1	0	3
RASSF3	aai	low	ENSBTAG00000051013	ENSBTAT00000071902	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RASSF5	aai	low	ENSBTAG00000010427	ENSBTAT00000049612	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RBM27	aai	low	ENSBTAG00000011642	ENSBTAT00000015463	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
RCAN1	aai	low	ENSBTAG00000020035	ENSBTAT00000037243	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RCC1	aai	low	ENSBTAG00000003788	ENSBTAT00000071151	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
REEP1	aai	low	ENSBTAG00000004824	ENSBTAT00000006337	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RELL2	aai	low	ENSBTAG00000017371	ENSBTAT00000023093	protein_coding	0	0	0	0	1	0	0	1	0	0	1	0	0	3
RETREG3	aai	low	ENSBTAG00000032493	ENSBTAT00000046079	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
RETSAT	aai	low	ENSBTAG00000021934	ENSBTAT00000029241	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
REXO1	aai	low	ENSBTAG00000020232	ENSBTAT00000026945	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RFNG	aai	low	ENSBTAG00000011575	ENSBTAT00000015378	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
RFX5	aai	low	ENSBTAG00000017580	ENSBTAT00000023377	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	2
RGS14	aai	low	ENSBTAG00000008497	ENSBTAT00000011200	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
RHBDD1	aai	low	ENSBTAG00000023963	ENSBTAT00000053543	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
RNF10	aai	low	ENSBTAG00000015767	ENSBTAT00000020937	protein_coding	0	1	0	0	0	0	0	0	0	1	0	0	0	2
RNF125	aai	low	ENSBTAG00000055051	ENSBTAT00000074683	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
RNF138	aai	low	ENSBTAG00000020160	ENSBTAT00000026851	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
RNF19A	aai	low	ENSBTAG00000017833	ENSBTAT00000023707	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNF5	aai	low	ENSBTAG00000025413	ENSBTAT00000035701	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPA1	aai	low	ENSBTAG00000009711	ENSBTAT00000012812	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RPA2	aai	low	ENSBTAG00000006225	ENSBTAT00000008174	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RPAIN	aai	low	ENSBTAG00000025149	ENSBTAT00000035212	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	3
RPIA	aai	low	ENSBTAG00000002866	ENSBTAT00000003719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL23A	aai	low	ENSBTAG00000046394	ENSBTAT00000065532	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RPS6	aai	low	ENSBTAG00000023462	ENSBTAT00000014877	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RPUSD4	aai	low	ENSBTAG00000020900	ENSBTAT00000027843	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
RTCB	aai	low	ENSBTAG00000011070	ENSBTAT00000014699	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	2
RTN4	aai	low	ENSBTAG00000011104	ENSBTAT00000014744	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RTP5	aai	low	ENSBTAG00000040598	ENSBTAT00000057411	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
RUNDC3B	aai	low	ENSBTAG00000021313	ENSBTAT00000055755	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
RXFP2	aai	low	ENSBTAG00000015132	ENSBTAT00000020135	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SAFB	aai	low	ENSBTAG00000007875	ENSBTAT00000002344	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SAFB2	aai	low	ENSBTAG00000001790	ENSBTAT00000044703	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SARS1	aai	low	ENSBTAG00000012962	ENSBTAT00000017232	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SCAF4	aai	low	ENSBTAG00000018855	ENSBTAT00000025104	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SCAMP4	aai	low	ENSBTAG00000045762	ENSBTAT00000065646	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SCIMP	aai	low	ENSBTAG00000055017	ENSBTAT00000072543	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
SCNM1	aai	low	ENSBTAG00000018070	ENSBTAT00000024057	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SCYL2	aai	low	ENSBTAG00000013859	ENSBTAT00000018408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	2
SDF2	aai	low	ENSBTAG00000012845	ENSBTAT00000017066	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SECTM1A	aai	low	ENSBTAG00000024915	ENSBTAT00000034714	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SELENBP1	aai	low	ENSBTAG00000008091	ENSBTAT00000010644	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SEMA4G	aai	low	ENSBTAG00000018604	ENSBTAT00000024759	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SEMA5B	aai	low	ENSBTAG00000018765	ENSBTAT00000024989	protein_coding	0	0	0	0	0	1	0	0	1	0	1	1	0	4
SEPTIN2	aai	low	ENSBTAG00000002608	ENSBTAT00000046362	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SERPINB10	aai	low	ENSBTAG00000001102	ENSBTAT00000001458	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SERPINB12	aai	low	ENSBTAG00000035171	ENSBTAT00000049662	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SERPINB13	aai	low	ENSBTAG00000035182	ENSBTAT00000005068	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SERPINB2	aai	low	ENSBTAG00000023198	ENSBTAT00000031553	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	2
SERPINB5	aai	low	ENSBTAG00000002019	ENSBTAT00000002617	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SERPINB7	aai	low	ENSBTAG00000037773	ENSBTAT00000053904	protein_coding	0	0	1	0	0	0	0	0	1	0	0	1	0	3
SETD4	aai	low	ENSBTAG00000018682	ENSBTAT00000024868	protein_coding	0	0	0	0	0	1	0	0	0	0	1	0	0	2
SFTPB	aai	low	ENSBTAG00000021230	ENSBTAT00000045134	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SFXN3	aai	low	ENSBTAG00000005015	ENSBTAT00000006601	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SGK1	aai	low	ENSBTAG00000004269	ENSBTAT00000005592	protein_coding	0	0	0	0	0	0	0	1	0	0	1	1	0	3
SH3PXD2B	aai	low	ENSBTAG00000009019	ENSBTAT00000011874	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SHLD1	aai	low	ENSBTAG00000014048	ENSBTAT00000039347	protein_coding	1	0	1	0	0	0	0	0	0	0	1	1	1	5
SIGLEC1	aai	low	ENSBTAG00000013167	ENSBTAT00000017523	protein_coding	0	0	0	0	0	0	0	1	0	1	0	0	0	2
SIL1	aai	low	ENSBTAG00000033747	ENSBTAT00000047926	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	2
SIM2	aai	low	ENSBTAG00000021447	ENSBTAT00000028592	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	0	2
SIN3A	aai	low	ENSBTAG00000009985	ENSBTAT00000013167	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SIN3B	aai	low	ENSBTAG00000009330	ENSBTAT00000036414	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SLC10A1	aai	low	ENSBTAG00000001881	ENSBTAT00000002446	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SLC12A3	aai	low	ENSBTAG00000006630	ENSBTAT00000008705	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC17A8	aai	low	ENSBTAG00000001088	ENSBTAT00000001445	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	1	4
SLC1A4	aai	low	ENSBTAG00000007763	ENSBTAT00000010206	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SLC23A1	aai	low	ENSBTAG00000010798	ENSBTAT00000010823	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
SLC23A2	aai	low	ENSBTAG00000032366	ENSBTAT00000039356	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	2
SLC24A2	aai	low	ENSBTAG00000043972	ENSBTAT00000061324	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SLC25A48	aai	low	ENSBTAG00000018287	ENSBTAT00000032084	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A12	aai	low	ENSBTAG00000019002	ENSBTAT00000025291	protein_coding	0	0	0	0	0	0	0	0	0	0	1	1	0	2
SLC30A10	aai	low	ENSBTAG00000004414	ENSBTAT00000005787	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SLC34A1	aai	low	ENSBTAG00000020351	ENSBTAT00000027121	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SLC39A14	aai	low	ENSBTAG00000019225	ENSBTAT00000025599	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SLC39A9	aai	low	ENSBTAG00000017811	ENSBTAT00000023676	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SLC49A4	aai	low	ENSBTAG00000005071	ENSBTAT00000006685	protein_coding	0	0	0	0	0	0	0	0	1	0	0	1	0	2
SLC4A1	aai	low	ENSBTAG00000001610	ENSBTAT00000002081	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SLC4A11	aai	low	ENSBTAG00000027409	ENSBTAT00000039338	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SLC52A3	aai	low	ENSBTAG00000003977	ENSBTAT00000082893	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC6A2	aai	low	ENSBTAG00000003353	ENSBTAT00000004354	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SMAGP	aai	low	ENSBTAG00000001983	ENSBTAT00000002572	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SMARCA4	aai	low	ENSBTAG00000019220	ENSBTAT00000025598	protein_coding	0	0	0	0	0	0	0	1	1	0	0	0	0	2
SMARCD1	aai	low	ENSBTAG00000037935	ENSBTAT00000001284	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SMARCE1	aai	low	ENSBTAG00000015308	ENSBTAT00000020356	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SMIM33	aai	low	ENSBTAG00000030517	ENSBTAT00000043061	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
SMOX	aai	low	ENSBTAG00000001112	ENSBTAT00000001472	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SMPDL3B	aai	low	ENSBTAG00000012997	ENSBTAT00000017279	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SMUG1	aai	low	ENSBTAG00000021974	ENSBTAT00000029297	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SMURF1	aai	low	ENSBTAG00000007118	ENSBTAT00000043725	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SMYD1	aai	low	ENSBTAG00000021120	ENSBTAT00000028141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNAPC1	aai	low	ENSBTAG00000020937	ENSBTAT00000027888	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNAPC2	aai	low	ENSBTAG00000014926	ENSBTAT00000035974	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNCAIP	aai	low	ENSBTAG00000021971	ENSBTAT00000029292	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SNED1	aai	low	ENSBTAG00000014132	ENSBTAT00000018790	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SNRPB	aai	low	ENSBTAG00000001038	ENSBTAT00000001379	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
SNU13	aai	low	ENSBTAG00000006104	ENSBTAT00000008022	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SNX2	aai	low	ENSBTAG00000025358	ENSBTAT00000035582	protein_coding	0	0	0	0	0	0	0	1	0	0	0	1	0	2
SNX4	aai	low	ENSBTAG00000011383	ENSBTAT00000015120	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SOCS2	aai	low	ENSBTAG00000012007	ENSBTAT00000015929	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SOCS4	aai	low	ENSBTAG00000021988	ENSBTAT00000029320	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
SOD1	aai	low	ENSBTAG00000018854	ENSBTAT00000032452	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SORT1	aai	low	ENSBTAG00000008849	ENSBTAT00000011652	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SP1	aai	low	ENSBTAG00000003021	ENSBTAT00000003929	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SPADH1	aai	low	ENSBTAG00000010796	ENSBTAT00000014297	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SPAG5	aai	low	ENSBTAG00000013100	ENSBTAT00000017417	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SPEF1	aai	low	ENSBTAG00000006578	ENSBTAT00000008640	protein_coding	0	0	0	0	0	0	0	1	0	1	0	0	0	2
SPIRE1	aai	low	ENSBTAG00000010542	ENSBTAT00000031033	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SPRED2	aai	low	ENSBTAG00000019456	ENSBTAT00000025918	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPTA1	aai	low	ENSBTAG00000000888	ENSBTAT00000061417	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SPTBN1	aai	low	ENSBTAG00000006995	ENSBTAT00000009208	protein_coding	0	0	0	0	0	0	0	0	0	0	1	0	0	1
SRCIN1	aai	low	ENSBTAG00000013469	ENSBTAT00000017913	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SRGAP2	aai	low	ENSBTAG00000001483	ENSBTAT00000023881	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SRPRA	aai	low	ENSBTAG00000014105	ENSBTAT00000018762	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SRSF5	aai	low	ENSBTAG00000011596	ENSBTAT00000015408	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ST3GAL5	aai	low	ENSBTAG00000011601	ENSBTAT00000015414	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ST7	aai	low	ENSBTAG00000010756	ENSBTAT00000053015	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ST8SIA2	aai	low	ENSBTAG00000048501	ENSBTAT00000077891	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
STAT3	aai	low	ENSBTAG00000021523	ENSBTAT00000028687	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
STAT5A	aai	low	ENSBTAG00000009496	ENSBTAT00000034831	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
STAT5B	aai	low	ENSBTAG00000010125	ENSBTAT00000012497	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	2
STIL	aai	low	ENSBTAG00000017844	ENSBTAT00000023728	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	2
STING1	aai	low	ENSBTAG00000002296	ENSBTAT00000002962	protein_coding	1	0	0	0	0	0	0	0	1	0	1	0	0	3
STK10	aai	low	ENSBTAG00000017457	ENSBTAT00000023199	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
STK32A	aai	low	ENSBTAG00000000626	ENSBTAT00000054821	protein_coding	0	1	0	0	0	0	0	0	0	0	1	0	0	2
STOML3	aai	low	ENSBTAG00000018232	ENSBTAT00000024268	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
STRIP1	aai	low	ENSBTAG00000020964	ENSBTAT00000027922	protein_coding	0	0	1	0	0	0	0	0	1	0	1	0	0	3
STRN3	aai	low	ENSBTAG00000021845	ENSBTAT00000029119	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
STX12	aai	low	ENSBTAG00000001192	ENSBTAT00000001580	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
STX17	aai	low	ENSBTAG00000008016	ENSBTAT00000010541	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
STX7	aai	low	ENSBTAG00000017139	ENSBTAT00000022780	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
STXBP3	aai	low	ENSBTAG00000007330	ENSBTAT00000009642	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
STXBP5L	aai	low	ENSBTAG00000001918	ENSBTAT00000002496	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
SUMF2	aai	low	ENSBTAG00000008190	ENSBTAT00000010773	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SUPT6H	aai	low	ENSBTAG00000009036	ENSBTAT00000011900	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
SUSD6	aai	low	ENSBTAG00000003857	ENSBTAT00000005032	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SYN3	aai	low	ENSBTAG00000020636	ENSBTAT00000027501	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TAAR9	aai	low	ENSBTAG00000048313	ENSBTAT00000004932	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TAF12	aai	low	ENSBTAG00000026660	ENSBTAT00000037998	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	2
TAF13	aai	low	ENSBTAG00000049309	ENSBTAT00000068498	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
TAF4B	aai	low	ENSBTAG00000004257	ENSBTAT00000005578	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1	1
TAL1	aai	low	ENSBTAG00000005029	ENSBTAT00000074412	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	2
TASOR	aai	low	ENSBTAG00000019748	ENSBTAT00000026317	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
TBC1D23	aai	low	ENSBTAG00000015010	ENSBTAT00000032386	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TBPL2	aai	low	ENSBTAG00000018277	ENSBTAT00000024325	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TCERG1	aai	low	ENSBTAG00000003259	ENSBTAT00000061039	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	2
TCF19	aai	low	ENSBTAG00000014435	ENSBTAT00000019199	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCF21	aai	low	ENSBTAG00000021827	ENSBTAT00000029098	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
TDG	aai	low	ENSBTAG00000021633	ENSBTAT00000028828	protein_coding	0	0	0	0	0	0	0	0	1	0	0	0	0	1
TEPP	aai	low	ENSBTAG00000012785	ENSBTAT00000016991	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TEX37	aai	low	ENSBTAG00000009033	ENSBTAT00000045323	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TFB2M	aai	low	ENSBTAG00000000072	ENSBTAT00000000080	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TGFBI	aai	low	ENSBTAG00000009513	ENSBTAT00000012519	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TGM3	aai	low	ENSBTAG00000001785	ENSBTAT00000006432	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TGM6	aai	low	ENSBTAG00000037464	ENSBTAT00000002338	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	2
THEMIS2	aai	low	ENSBTAG00000006223	ENSBTAT00000008171	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
THNSL2	aai	low	ENSBTAG00000004364	ENSBTAT00000005725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIGAR	aai	low	ENSBTAG00000016650	ENSBTAT00000022146	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TIMM44	aai	low	ENSBTAG00000015567	ENSBTAT00000020681	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TIMMDC1	aai	low	ENSBTAG00000012581	ENSBTAT00000016702	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
TIRAP	aai	low	ENSBTAG00000021504	ENSBTAT00000028660	protein_coding	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TMCO6	aai	low	ENSBTAG00000030589	ENSBTAT00000043202	protein_coding	1	0	0	0	0	0	0	1	1	0	1	1	0	5
TMEM108	aai	low	ENSBTAG00000018508	ENSBTAT00000085114	protein_coding	0	0	0	0	0	0	0	1	0	0	0	0	0	1
TMEM150A	aai	low	ENSBTAG00000018289	ENSBTAT00000024342	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM39A	aai	low	ENSBTAG00000000213	ENSBTAT00000000254	protein_coding	0	0	0	0	0	0	0	0	0	0	0	1	0	1
TMOD3	aai	low	ENSBTAG00000048622	ENSBTAT00000080094	protein_coding	0	0	0	0	0	0	0	0	0	1	0	0	0	1
TMOD4	aai	low	ENSBTAG00000018071	ENSBTAT00000046331	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TMPRSS11A	aai	low	ENSBTAG00000020298	ENSBTAT00000027052	protein_coding	0	0	0	0	0	1	0	0	0	0	0	0	0	1
